trans_id,transactions,customer_age
9268,"tropical fruit,curd",18
9269,root vegetables,70
9270,yogurt,16
9271,"sausage,rolls/buns",52
9272,"whole milk,curd,cream cheese ,cereals,cat food,coffee,waffles",19
9273,"ham,pip fruit,root vegetables,other vegetables,yogurt,rolls/buns,baking powder",30
9274,"domestic eggs,rolls/buns,margarine",23
9275,"tropical fruit,other vegetables,soda",42
9276,"root vegetables,butter milk,cream cheese ,spread cheese",28
9277,"chicken,tropical fruit,pip fruit,other vegetables,packaged fruit/vegetables,domestic eggs,rolls/buns,flour,pasta,dog food,bottled water,newspapers",78
9278,"pork,beef,other vegetables,whole milk,pickled vegetables,long life bakery product,specialty chocolate",31
9279,"coffee,soda,fruit/vegetable juice,waffles,seasonal products",70
9280,waffles,30
9281,butter,37
9282,"sausage,coffee,shopping bags",19
9283,"other vegetables,dessert,sugar",25
9284,house keeping products,44
9285,"liver loaf,root vegetables,salty snack,cake bar,specialty chocolate",70
9286,"citrus fruit,root vegetables,whole milk,butter milk,processed cheese,frozen vegetables,mustard,fruit/vegetable juice,napkins",42
9287,"hamburger meat,root vegetables,whole milk,pastry,sweet spreads",51
9288,sausage,60
9289,"other vegetables,rolls/buns,fruit/vegetable juice,cooking chocolate",27
9290,"citrus fruit,pip fruit,ice cream,bottled water",80
9291,"sausage,brown bread,salty snack,chocolate",49
9292,"other vegetables,rolls/buns,sauces,soda,white wine,newspapers",48
9293,"ham,butter,condensed milk",63
9294,"tropical fruit,rolls/buns,bottled water",45
9295,"napkins,candles",38
9296,"whole milk,yogurt,chocolate",79
9297,brown bread,64
9298,"sausage,domestic eggs,zwieback,fruit/vegetable juice,newspapers",58
9299,"hamburger meat,pastry",50
9300,"citrus fruit,whole milk,flour",60
9301,beverages,35
9302,frozen meals,50
9303,"beef,other vegetables,pastry",39
9304,"sausage,fruit/vegetable juice",16
9305,"sausage,chicken,citrus fruit,pip fruit,yogurt,condensed milk,frozen vegetables,domestic eggs,rolls/buns,pastry,long life bakery product,waffles,newspapers",39
9306,"hamburger meat,pip fruit,root vegetables,other vegetables",75
9307,grapes,43
9308,"meat,soda",41
9309,"other vegetables,whole milk,white bread,soda",55
9310,"pork,root vegetables,other vegetables,whole milk,cream cheese ,oil,chocolate,napkins",19
9311,"tropical fruit,yogurt,rolls/buns,candy,shopping bags",27
9312,"pip fruit,frozen vegetables,bottled water",61
9313,"brown bread,oil,dishes",16
9314,waffles,57
9315,whole milk,23
9316,whole milk,24
9317,root vegetables,33
9318,"other vegetables,whipped/sour cream,rolls/buns",16
9319,"pork,beef,tropical fruit,other vegetables,yogurt,frozen vegetables",56
9320,pet care,58
9321,bottled water,25
9322,"yogurt,UHT-milk,brandy",18
9323,"UHT-milk,soda",35
9324,canned beer,18
9325,"bottled water,soda,misc. beverages,bottled beer",56
9326,"citrus fruit,whole milk,pastry",39
9327,"UHT-milk,bottled water",55
9328,"whole milk,domestic eggs,specialty chocolate",78
9329,"chicken,beef,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,domestic eggs,pastry,canned vegetables,pickled vegetables,coffee,soda,canned beer,cookware",26
9330,"citrus fruit,bottled beer,white wine",47
9331,"pork,whole milk,cake bar",17
9332,"sausage,other vegetables,whole milk,hard cheese,frozen meals,ice cream,brown bread,pastry,salty snack,shopping bags",22
9333,"citrus fruit,tropical fruit,pip fruit,rolls/buns,soda,canned beer",25
9334,"beef,other vegetables,pasta,Instant food products",20
9335,"berries,other vegetables,yogurt,whipped/sour cream",61
9336,beverages,54
9337,shopping bags,44
9338,"chicken,whole milk,white bread",47
9339,"napkins,dishes",55
9340,"coffee,dish cleaner",73
9341,"root vegetables,yogurt,whipped/sour cream,UHT-milk,domestic eggs,rolls/buns,pickled vegetables,soda,bottled beer",47
9342,"other vegetables,whole milk,yogurt,rolls/buns,pastry,margarine,artif. sweetener,baking powder,soda,candles,newspapers",45
9343,canned beer,76
9344,"bottled beer,brandy,specialty chocolate,skin care",29
9345,"bottled beer,brandy,specialty chocolate",33
9346,"hamburger meat,yogurt,margarine,sauces,canned vegetables,soda",25
9347,"frankfurter,pip fruit,other vegetables,whole milk,butter,pastry,soda,long life bakery product",72
9348,"root vegetables,other vegetables,butter,hard cheese,margarine,mustard,pickled vegetables",80
9349,soda,18
9350,"soap,dishes",54
9351,"yogurt,soda",17
9352,soda,29
9353,newspapers,63
9354,"whole milk,pastry,soda,specialty bar",48
9355,"frankfurter,beef,citrus fruit,tropical fruit,onions,other vegetables,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice",42
9356,"frankfurter,yogurt,sliced cheese,mayonnaise,salty snack",74
9357,canned beer,54
9358,sparkling wine,34
9359,"sausage,dessert,domestic eggs,rolls/buns,soda,bottled beer,red/blush wine,salty snack,napkins",21
9360,"detergent,flower (seeds)",57
9361,"butter,bottled water,liquor,specialty bar,dishes,shopping bags",32
9362,"bottled beer,liquor,chewing gum",20
9363,"ham,whole milk,curd,napkins",52
9364,hygiene articles,70
9365,"tropical fruit,curd,newspapers",64
9366,"tropical fruit,other vegetables,butter,hard cheese,domestic eggs",41
9367,"meat,other vegetables",25
9368,"chicken,pip fruit,spices,white wine",32
9369,pet care,41
9370,"beverages,chocolate",66
9371,"sausage,other vegetables,whole milk,rolls/buns,soups,cake bar,shopping bags",46
9372,yogurt,68
9373,"whole milk,newspapers",79
9374,oil,28
9375,"sausage,ham,pork,hamburger meat,citrus fruit,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,cream cheese ,frozen meals,brown bread",70
9376,"coffee,bottled beer",58
9377,"liver loaf,whole milk,curd,frozen meals",62
9378,"sausage,frozen fish,semi-finished bread,salty snack,popcorn,napkins",48
9379,"frankfurter,sausage,whole milk,rolls/buns,oil,cocoa drinks,kitchen towels",34
9380,whipped/sour cream,23
9381,frozen vegetables,44
9382,whipped/sour cream,30
9383,"frankfurter,light bulbs",30
9384,"whole milk,butter,domestic eggs,bottled water,salty snack",47
9385,"yogurt,frozen vegetables",19
9386,napkins,66
9387,"root vegetables,herbs,dessert,yogurt,margarine,soda",22
9388,bottled water,44
9389,"other vegetables,UHT-milk",42
9390,bottled water,36
9391,"pip fruit,root vegetables,packaged fruit/vegetables,whole milk,domestic eggs,flour,salt",38
9392,napkins,55
9393,"tropical fruit,root vegetables,rolls/buns",59
9394,"yogurt,ice cream,soda,long life bakery product,specialty chocolate,napkins",65
9395,"sausage,dessert,UHT-milk,soda,white wine",68
9396,"yogurt,UHT-milk,frozen vegetables,pastry,potato products,soda,shopping bags",49
9397,cream cheese ,75
9398,pip fruit,39
9399,"pip fruit,whole milk,condensed milk,canned fish,misc. beverages,fruit/vegetable juice,candy",51
9400,"hamburger meat,brown bread,semi-finished bread",53
9401,sugar,67
9402,"sausage,other vegetables,cream cheese ,soda,canned beer,white wine,specialty chocolate",38
9403,"sausage,ham,tropical fruit,pip fruit,other vegetables,whole milk,curd,dessert,condensed milk,white bread,fruit/vegetable juice",21
9404,"sausage,bottled water,canned beer,hygiene articles,shopping bags",23
9405,coffee,54
9406,"pip fruit,butter,beverages,sliced cheese,ice cream,rolls/buns,bottled water",74
9407,"whole milk,soda",59
9408,"onions,whole milk,coffee",18
9409,"ham,whole milk,semi-finished bread",59
9410,soda,60
9411,root vegetables,64
9412,"ham,other vegetables,whole milk,dessert,yogurt,pasta,oil,canned fish,coffee,soda,shopping bags",76
9413,"sausage,ham,other vegetables",43
9414,semi-finished bread,56
9415,"other vegetables,whole milk,soda,specialty bar",74
9416,"cream cheese ,white bread,Instant food products,fruit/vegetable juice",30
9417,"dessert,yogurt,frozen vegetables,soda,misc. beverages,white wine,prosecco,long life bakery product,waffles,cleaner,toilet cleaner,dental care,napkins,newspapers",67
9418,whole milk,56
9419,"frankfurter,whipped/sour cream,condensed milk,frozen vegetables,salty snack,candy",24
9420,liquor (appetizer),54
9421,"curd,specialty chocolate",16
9422,"curd,yogurt",25
9423,"other vegetables,butter milk,yogurt,fruit/vegetable juice",71
9424,"pork,onions,other vegetables,salty snack,flower (seeds)",32
9425,frozen meals,29
9426,"soda,fruit/vegetable juice,chewing gum",28
9427,"sausage,whole milk,hard cheese,misc. beverages",69
9428,"other vegetables,soda,specialty bar",28
9429,"pip fruit,root vegetables,other vegetables,whole milk,yogurt,rolls/buns",70
9430,"tropical fruit,whole milk,butter,cream cheese ,domestic eggs,fruit/vegetable juice,chocolate marshmallow",26
9431,canned beer,23
9432,"root vegetables,herbs,whole milk",44
9433,"sausage,white wine,long life bakery product",58
9434,"bottled water,soda,fruit/vegetable juice",25
9435,"citrus fruit,tropical fruit,pip fruit,berries,other vegetables,whipped/sour cream,soft cheese,brown bread,zwieback,soups,specialty vegetables,coffee,newspapers,shopping bags",75
9436,whole milk,18
9437,"pastry,margarine,specialty bar,candy",58
9438,"pip fruit,whole milk,yogurt,whipped/sour cream,cream cheese ,margarine",46
9439,pork,16
9440,"citrus fruit,root vegetables,whole milk,pastry,cat food,soda,cake bar,hygiene articles",71
9441,"curd,soda",38
9442,"UHT-milk,soda,canned beer",62
9443,"rolls/buns,bottled water,liquor",33
9444,"whole milk,brown bread",71
9445,"root vegetables,butter milk,specialty cheese,specialty bar",31
9446,"white bread,pastry,roll products ,soda,fruit/vegetable juice,long life bakery product,waffles,shopping bags",18
9447,"nuts/prunes,whole milk,hard cheese,processed cheese,newspapers",43
9448,"whole milk,cream cheese ,newspapers",76
9449,"soda,liquor,shopping bags",34
9450,"hygiene articles,shopping bags",70
9451,"other vegetables,specialty cheese,bottled water,chocolate",46
9452,"citrus fruit,grapes,whole milk,dessert,yogurt,brown bread,pastry,soda,newspapers,shopping bags",63
9453,"sausage,root vegetables,other vegetables,butter,domestic eggs,rolls/buns",68
9454,bottled beer,51
9455,"pork,other vegetables,curd",61
9456,"other vegetables,frozen meals,specialty chocolate",33
9457,"berries,root vegetables,hard cheese,spread cheese,bottled water,soda,bottled beer,napkins",42
9458,"citrus fruit,grapes,whole milk,pastry,canned fruit,canned fish,chocolate,specialty bar,hygiene articles,napkins,shopping bags",40
9459,"sausage,citrus fruit,tropical fruit,other vegetables,tidbits,shopping bags",75
9460,"citrus fruit,other vegetables,cream cheese ,salty snack,waffles,chocolate,specialty bar,napkins",56
9461,"root vegetables,other vegetables,frozen vegetables,canned vegetables,coffee",78
9462,bottled beer,58
9463,coffee,34
9464,"citrus fruit,other vegetables,whole milk,butter,dental care",50
9465,"tropical fruit,misc. beverages",50
9466,"frankfurter,mayonnaise,semi-finished bread,canned beer,sparkling wine,chewing gum,shopping bags",78
9467,white wine,22
9468,"other vegetables,whole milk,brown bread,napkins",68
9469,sparkling wine,20
9470,"frankfurter,sausage,pip fruit,hard cheese,bottled water,seasonal products",39
9471,"whipped/sour cream,canned fish",47
9472,salty snack,35
9473,"whole milk,pastry,oil,popcorn,snack products,detergent,shopping bags",60
9474,"sausage,other vegetables,brown bread,salt,canned fish,shopping bags",19
9475,"dessert,yogurt,soft cheese,soda",39
9476,"citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,chocolate,candy,shopping bags",56
9477,"pip fruit,beverages,bottled water,soda,fruit/vegetable juice,cling film/bags,shopping bags",53
9478,"yogurt,artif. sweetener,fruit/vegetable juice,shopping bags",18
9479,"butter,soda,fruit/vegetable juice,bottled beer",40
9480,"tropical fruit,curd,bottled water,napkins",61
9481,"root vegetables,onions,other vegetables,whole milk,frozen vegetables,frozen meals,jam,instant coffee,bottled water,misc. beverages,skin care,hygiene articles,napkins",43
9482,"meat,whole milk,rolls/buns",40
9483,salty snack,29
9484,beef,64
9485,"fish,whole milk",58
9486,"root vegetables,whole milk,white bread,soda,waffles,specialty bar,hygiene articles",54
9487,whole milk,34
9488,"coffee,bottled water,chocolate marshmallow",24
9489,"pastry,semi-finished bread,sugar",55
9490,waffles,78
9491,"sausage,citrus fruit,nuts/prunes,white bread,pastry",36
9492,"sausage,whole milk",52
9493,soda,49
9494,"sausage,citrus fruit",39
9495,"pip fruit,canned beer,waffles",27
9496,"citrus fruit,pastry",22
9497,brown bread,53
9498,"soda,bottled beer",45
9499,"rolls/buns,margarine",41
9500,"citrus fruit,tropical fruit,pip fruit,onions,other vegetables,beverages,processed cheese",33
9501,"butter,salt,margarine,sugar",61
9502,"whole milk,cream cheese ",53
9503,"fruit/vegetable juice,bottled beer",30
9504,flower (seeds),67
9505,chocolate,18
9506,frozen fruits,76
9507,beef,61
9508,"root vegetables,ice cream",75
9509,"whole milk,rolls/buns",27
9510,"sausage,chicken,onions,other vegetables,packaged fruit/vegetables,butter,yogurt,beverages,hard cheese,frozen vegetables,domestic eggs,white bread,bottled water,soda,fruit/vegetable juice,bottled beer,canned beer,sparkling wine,waffles,chocolate,candy,cleaner,dental care",67
9511,"whole milk,tidbits,rolls/buns,bottled beer,napkins",26
9512,"butter,butter milk,domestic eggs",47
9513,"citrus fruit,other vegetables,brown bread",63
9514,"meat,citrus fruit,tropical fruit,berries,curd,whipped/sour cream,white bread,bottled water,long life bakery product,chocolate marshmallow,candy,dish cleaner",19
9515,"sausage,hamburger meat,canned beer,dishes",64
9516,"UHT-milk,frozen meals,brown bread,fruit/vegetable juice,shopping bags",55
9517,"tropical fruit,frozen vegetables,rolls/buns,semi-finished bread,bottled beer,waffles",46
9518,bottled water,47
9519,salty snack,76
9520,"frankfurter,ham,tropical fruit,pip fruit,other vegetables,frozen vegetables,domestic eggs,zwieback,margarine,soda",26
9521,"tropical fruit,berries,yogurt,brown bread,hygiene articles",77
9522,"tropical fruit,pip fruit,other vegetables,misc. beverages",31
9523,"sausage,whole milk,dessert,pastry,soda",76
9524,"frankfurter,pork,pip fruit,other vegetables,hard cheese,frozen meals,frozen dessert,pastry,semi-finished bread,sugar,soda,salty snack,specialty chocolate,specialty bar,candy,seasonal products",65
9525,"sausage,tropical fruit,yogurt,canned beer,long life bakery product",76
9526,"rolls/buns,bottled beer",68
9527,"hamburger meat,tropical fruit,herbs,other vegetables,whole milk,curd,ice cream,Instant food products,newspapers,shopping bags",66
9528,meat,26
9529,"hamburger meat,whole milk,cream cheese ,pastry,misc. beverages,fruit/vegetable juice,white wine",35
9530,"ham,rolls/buns",21
9531,"beef,yogurt,margarine",61
9532,meat,33
9533,"tropical fruit,rolls/buns,salt,fruit/vegetable juice,bottled beer,napkins",61
9534,"whole milk,condensed milk,ice cream,coffee,napkins,kitchen towels,shopping bags",24
9535,"frankfurter,nuts/prunes,frozen meals,rolls/buns,chocolate",79
9536,"bottled water,soda,napkins",18
9537,"citrus fruit,pip fruit,berries,house keeping products",34
9538,"other vegetables,oil",52
9539,"dessert,soda,cake bar,shopping bags",39
9540,"oil,ketchup,coffee",58
9541,bottled water,16
9542,"root vegetables,other vegetables,butter,chocolate",75
9543,chicken,47
9544,"whole milk,whipped/sour cream,sweet spreads,waffles,chewing gum",49
9545,frozen vegetables,74
